"Town","FIPS","Year","Crime Type","Measure Type","Variable","Value"
"Stratford","0900174190",2014,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",237.1
"Stratford","0900174190",2014,"Arson","Number","Crime Index",4
"Stratford","0900174190",2014,"Arson","Rate (per 100,000)","Crime Index",7.6
"Stratford","0900174190",2015,"Total Crime","Number","Crime Index",1300
"Stratford","0900174190",2015,"Total Crime","Rate (per 100,000)","Crime Index",2469
"Stratford","0900174190",2015,"Total Violent Crime","Number","Crime Index",85
"Stratford","0900174190",2015,"Total Violent Crime","Rate (per 100,000)","Crime Index",161.4
"Stratford","0900174190",2015,"Total Property Crime","Number","Crime Index",1215
"Stratford","0900174190",2015,"Total Property Crime","Rate (per 100,000)","Crime Index",2307.6
"Stratford","0900174190",2015,"Aggravated Assault","Number","Crime Index",39
"Stratford","0900174190",2015,"Aggravated Assault","Rate (per 100,000)","Crime Index",74.1
"Stratford","0900174190",2015,"Murder","Number","Crime Index",0
"Stratford","0900174190",2015,"Murder","Rate (per 100,000)","Crime Index",0
"Stratford","0900174190",2015,"Rape","Number","Crime Index",14
"Stratford","0900174190",2015,"Rape","Rate (per 100,000)","Crime Index",26.6
"Stratford","0900174190",2015,"Robbery","Number","Crime Index",32
"Stratford","0900174190",2015,"Robbery","Rate (per 100,000)","Crime Index",60.8
"Stratford","0900174190",2015,"Burglary","Number","Crime Index",191
"Stratford","0900174190",2015,"Burglary","Rate (per 100,000)","Crime Index",362.8
"Stratford","0900174190",2015,"Larceny","Number","Crime Index",850
"Stratford","0900174190",2015,"Larceny","Rate (per 100,000)","Crime Index",1614.3
"Stratford","0900174190",2015,"Motor Vehicle Theft","Number","Crime Index",174
"Stratford","0900174190",2015,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",330.5
"Stratford","0900174190",2015,"Arson","Number","Crime Index",5
"Stratford","0900174190",2015,"Arson","Rate (per 100,000)","Crime Index",9.5
"Stratford","0900174190",2016,"Total Crime","Number","Crime Index",1229
"Stratford","0900174190",2016,"Total Crime","Rate (per 100,000)","Crime Index",2339.6
"Stratford","0900174190",2016,"Total Violent Crime","Number","Crime Index",68
"Stratford","0900174190",2016,"Total Violent Crime","Rate (per 100,000)","Crime Index",129.4
"Stratford","0900174190",2016,"Total Property Crime","Number","Crime Index",1161
"Stratford","0900174190",2016,"Total Property Crime","Rate (per 100,000)","Crime Index",2210.1
"Stratford","0900174190",2016,"Aggravated Assault","Number","Crime Index",28
"Stratford","0900174190",2016,"Aggravated Assault","Rate (per 100,000)","Crime Index",53.3
"Stratford","0900174190",2016,"Murder","Number","Crime Index",0
"Stratford","0900174190",2016,"Murder","Rate (per 100,000)","Crime Index",0
"Stratford","0900174190",2016,"Rape","Number","Crime Index",6
"Stratford","0900174190",2016,"Rape","Rate (per 100,000)","Crime Index",11.4
"Stratford","0900174190",2016,"Robbery","Number","Crime Index",34
"Stratford","0900174190",2016,"Robbery","Rate (per 100,000)","Crime Index",64.7
"Stratford","0900174190",2016,"Burglary","Number","Crime Index",177
"Stratford","0900174190",2016,"Burglary","Rate (per 100,000)","Crime Index",336.9
"Stratford","0900174190",2016,"Larceny","Number","Crime Index",868
"Stratford","0900174190",2016,"Larceny","Rate (per 100,000)","Crime Index",1652.4
"Stratford","0900174190",2016,"Motor Vehicle Theft","Number","Crime Index",116
"Stratford","0900174190",2016,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",220.8
"Stratford","0900174190",2016,"Arson","Number","Crime Index",4
"Stratford","0900174190",2016,"Arson","Rate (per 100,000)","Crime Index",7.6
"Stratford","0900174190",2017,"Total Crime","Number","Crime Index",1207
"Stratford","0900174190",2017,"Total Crime","Rate (per 100,000)","Crime Index",2294.5
"Stratford","0900174190",2017,"Total Violent Crime","Number","Crime Index",90
"Stratford","0900174190",2017,"Total Violent Crime","Rate (per 100,000)","Crime Index",171.1
"Stratford","0900174190",2017,"Total Property Crime","Number","Crime Index",1117
"Stratford","0900174190",2017,"Total Property Crime","Rate (per 100,000)","Crime Index",2123.4
"Stratford","0900174190",2017,"Aggravated Assault","Number","Crime Index",27
"Stratford","0900174190",2017,"Aggravated Assault","Rate (per 100,000)","Crime Index",51.3
"Stratford","0900174190",2017,"Murder","Number","Crime Index",2
"Stratford","0900174190",2017,"Murder","Rate (per 100,000)","Crime Index",3.8
"Stratford","0900174190",2017,"Rape","Number","Crime Index",10
"Stratford","0900174190",2017,"Rape","Rate (per 100,000)","Crime Index",19
"Stratford","0900174190",2017,"Robbery","Number","Crime Index",51
"Stratford","0900174190",2017,"Robbery","Rate (per 100,000)","Crime Index",97
"Stratford","0900174190",2017,"Burglary","Number","Crime Index",137
"Stratford","0900174190",2017,"Burglary","Rate (per 100,000)","Crime Index",260.4
"Stratford","0900174190",2017,"Larceny","Number","Crime Index",826
"Stratford","0900174190",2017,"Larceny","Rate (per 100,000)","Crime Index",1570.2
"Stratford","0900174190",2017,"Motor Vehicle Theft","Number","Crime Index",154
"Stratford","0900174190",2017,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",292.8
"Stratford","0900174190",2017,"Arson","Number","Crime Index",3
"Stratford","0900174190",2017,"Arson","Rate (per 100,000)","Crime Index",5.7
"Suffield","0900374540",2010,"Total Crime","Number","Crime Index",124
"Suffield","0900374540",2010,"Total Crime","Rate (per 100,000)","Crime Index",871.8
"Suffield","0900374540",2010,"Total Violent Crime","Number","Crime Index",2
"Suffield","0900374540",2010,"Total Violent Crime","Rate (per 100,000)","Crime Index",14.1
"Suffield","0900374540",2010,"Total Property Crime","Number","Crime Index",122
"Suffield","0900374540",2010,"Total Property Crime","Rate (per 100,000)","Crime Index",857.7
"Suffield","0900374540",2010,"Aggravated Assault","Number","Crime Index",2
"Suffield","0900374540",2010,"Aggravated Assault","Rate (per 100,000)","Crime Index",14.1
"Suffield","0900374540",2010,"Murder","Number","Crime Index",0
"Suffield","0900374540",2010,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2010,"Rape","Number","Crime Index",0
"Suffield","0900374540",2010,"Rape","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2010,"Robbery","Number","Crime Index",0
"Suffield","0900374540",2010,"Robbery","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2010,"Burglary","Number","Crime Index",50
"Suffield","0900374540",2010,"Burglary","Rate (per 100,000)","Crime Index",351.5
"Suffield","0900374540",2010,"Larceny","Number","Crime Index",67
"Suffield","0900374540",2010,"Larceny","Rate (per 100,000)","Crime Index",471
"Suffield","0900374540",2010,"Motor Vehicle Theft","Number","Crime Index",5
"Suffield","0900374540",2010,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",35.2
"Suffield","0900374540",2010,"Arson","Number","Crime Index",0
"Suffield","0900374540",2010,"Arson","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2011,"Total Crime","Number","Crime Index",102
"Suffield","0900374540",2011,"Total Crime","Rate (per 100,000)","Crime Index",715.8
"Suffield","0900374540",2011,"Total Violent Crime","Number","Crime Index",3
"Suffield","0900374540",2011,"Total Violent Crime","Rate (per 100,000)","Crime Index",21.1
"Suffield","0900374540",2011,"Total Property Crime","Number","Crime Index",99
"Suffield","0900374540",2011,"Total Property Crime","Rate (per 100,000)","Crime Index",694.7
"Suffield","0900374540",2011,"Aggravated Assault","Number","Crime Index",2
"Suffield","0900374540",2011,"Aggravated Assault","Rate (per 100,000)","Crime Index",14
"Suffield","0900374540",2011,"Murder","Number","Crime Index",0
"Suffield","0900374540",2011,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2011,"Rape","Number","Crime Index",1
"Suffield","0900374540",2011,"Rape","Rate (per 100,000)","Crime Index",7
"Suffield","0900374540",2011,"Robbery","Number","Crime Index",0
"Suffield","0900374540",2011,"Robbery","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2011,"Burglary","Number","Crime Index",33
"Suffield","0900374540",2011,"Burglary","Rate (per 100,000)","Crime Index",231.6
"Suffield","0900374540",2011,"Larceny","Number","Crime Index",60
"Suffield","0900374540",2011,"Larceny","Rate (per 100,000)","Crime Index",421.1
"Suffield","0900374540",2011,"Motor Vehicle Theft","Number","Crime Index",6
"Suffield","0900374540",2011,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",42.1
"Suffield","0900374540",2011,"Arson","Number","Crime Index",2
"Suffield","0900374540",2011,"Arson","Rate (per 100,000)","Crime Index",14
"Suffield","0900374540",2012,"Total Crime","Number","Crime Index",154
"Suffield","0900374540",2012,"Total Crime","Rate (per 100,000)","Crime Index",1077.8
"Suffield","0900374540",2012,"Total Violent Crime","Number","Crime Index",4
"Suffield","0900374540",2012,"Total Violent Crime","Rate (per 100,000)","Crime Index",28
"Suffield","0900374540",2012,"Total Property Crime","Number","Crime Index",150
"Suffield","0900374540",2012,"Total Property Crime","Rate (per 100,000)","Crime Index",1049.8
"Suffield","0900374540",2012,"Aggravated Assault","Number","Crime Index",3
"Suffield","0900374540",2012,"Aggravated Assault","Rate (per 100,000)","Crime Index",21
"Suffield","0900374540",2012,"Murder","Number","Crime Index",0
"Suffield","0900374540",2012,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2012,"Rape","Number","Crime Index",1
"Suffield","0900374540",2012,"Rape","Rate (per 100,000)","Crime Index",7
"Suffield","0900374540",2012,"Robbery","Number","Crime Index",0
"Suffield","0900374540",2012,"Robbery","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2012,"Burglary","Number","Crime Index",25
"Suffield","0900374540",2012,"Burglary","Rate (per 100,000)","Crime Index",175
"Suffield","0900374540",2012,"Larceny","Number","Crime Index",124
"Suffield","0900374540",2012,"Larceny","Rate (per 100,000)","Crime Index",867.9
"Suffield","0900374540",2012,"Motor Vehicle Theft","Number","Crime Index",1
"Suffield","0900374540",2012,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",7
"Suffield","0900374540",2012,"Arson","Number","Crime Index",0
"Suffield","0900374540",2012,"Arson","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2013,"Total Crime","Number","Crime Index",110
"Suffield","0900374540",2013,"Total Crime","Rate (per 100,000)","Crime Index",769
"Suffield","0900374540",2013,"Total Violent Crime","Number","Crime Index",4
"Suffield","0900374540",2013,"Total Violent Crime","Rate (per 100,000)","Crime Index",28
"Suffield","0900374540",2013,"Total Property Crime","Number","Crime Index",106
"Suffield","0900374540",2013,"Total Property Crime","Rate (per 100,000)","Crime Index",741
"Suffield","0900374540",2013,"Aggravated Assault","Number","Crime Index",2
"Suffield","0900374540",2013,"Aggravated Assault","Rate (per 100,000)","Crime Index",14
"Suffield","0900374540",2013,"Murder","Number","Crime Index",0
"Suffield","0900374540",2013,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2013,"Rape","Number","Crime Index",2
"Suffield","0900374540",2013,"Rape","Rate (per 100,000)","Crime Index",14
"Suffield","0900374540",2013,"Robbery","Number","Crime Index",0
"Suffield","0900374540",2013,"Robbery","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2013,"Burglary","Number","Crime Index",26
"Suffield","0900374540",2013,"Burglary","Rate (per 100,000)","Crime Index",181.8
"Suffield","0900374540",2013,"Larceny","Number","Crime Index",74
"Suffield","0900374540",2013,"Larceny","Rate (per 100,000)","Crime Index",517.3
"Suffield","0900374540",2013,"Motor Vehicle Theft","Number","Crime Index",6
"Suffield","0900374540",2013,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",41.9
"Suffield","0900374540",2013,"Arson","Number","Crime Index",0
"Suffield","0900374540",2013,"Arson","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2014,"Total Crime","Number","Crime Index",85
"Suffield","0900374540",2014,"Total Crime","Rate (per 100,000)","Crime Index",594.7
"Suffield","0900374540",2014,"Total Violent Crime","Number","Crime Index",8
"Suffield","0900374540",2014,"Total Violent Crime","Rate (per 100,000)","Crime Index",56
"Suffield","0900374540",2014,"Total Property Crime","Number","Crime Index",77
"Suffield","0900374540",2014,"Total Property Crime","Rate (per 100,000)","Crime Index",538.7
"Suffield","0900374540",2014,"Aggravated Assault","Number","Crime Index",4
"Suffield","0900374540",2014,"Aggravated Assault","Rate (per 100,000)","Crime Index",28
"Suffield","0900374540",2014,"Murder","Number","Crime Index",0
"Suffield","0900374540",2014,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2014,"Rape","Number","Crime Index",0
"Suffield","0900374540",2014,"Rape","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2014,"Robbery","Number","Crime Index",4
"Suffield","0900374540",2014,"Robbery","Rate (per 100,000)","Crime Index",28
"Suffield","0900374540",2014,"Burglary","Number","Crime Index",18
"Suffield","0900374540",2014,"Burglary","Rate (per 100,000)","Crime Index",125.9
"Suffield","0900374540",2014,"Larceny","Number","Crime Index",55
"Suffield","0900374540",2014,"Larceny","Rate (per 100,000)","Crime Index",384.8
"Suffield","0900374540",2014,"Motor Vehicle Theft","Number","Crime Index",4
"Suffield","0900374540",2014,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",28
"Suffield","0900374540",2014,"Arson","Number","Crime Index",0
"Suffield","0900374540",2014,"Arson","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2015,"Total Crime","Number","Crime Index",100
"Suffield","0900374540",2015,"Total Crime","Rate (per 100,000)","Crime Index",700.3
"Suffield","0900374540",2015,"Total Violent Crime","Number","Crime Index",1
"Suffield","0900374540",2015,"Total Violent Crime","Rate (per 100,000)","Crime Index",7
"Suffield","0900374540",2015,"Total Property Crime","Number","Crime Index",99
"Suffield","0900374540",2015,"Total Property Crime","Rate (per 100,000)","Crime Index",693.3
"Suffield","0900374540",2015,"Aggravated Assault","Number","Crime Index",1
"Suffield","0900374540",2015,"Aggravated Assault","Rate (per 100,000)","Crime Index",7
"Suffield","0900374540",2015,"Murder","Number","Crime Index",0
"Suffield","0900374540",2015,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2015,"Rape","Number","Crime Index",0
"Suffield","0900374540",2015,"Rape","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2015,"Robbery","Number","Crime Index",0
"Suffield","0900374540",2015,"Robbery","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2015,"Burglary","Number","Crime Index",24
"Suffield","0900374540",2015,"Burglary","Rate (per 100,000)","Crime Index",168.1
"Suffield","0900374540",2015,"Larceny","Number","Crime Index",67
"Suffield","0900374540",2015,"Larceny","Rate (per 100,000)","Crime Index",469.2
"Suffield","0900374540",2015,"Motor Vehicle Theft","Number","Crime Index",8
"Suffield","0900374540",2015,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",56
"Suffield","0900374540",2015,"Arson","Number","Crime Index",0
"Suffield","0900374540",2015,"Arson","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2016,"Total Crime","Number","Crime Index",106
"Suffield","0900374540",2016,"Total Crime","Rate (per 100,000)","Crime Index",744.1
"Suffield","0900374540",2016,"Total Violent Crime","Number","Crime Index",9
"Suffield","0900374540",2016,"Total Violent Crime","Rate (per 100,000)","Crime Index",63.2
"Suffield","0900374540",2016,"Total Property Crime","Number","Crime Index",97
"Suffield","0900374540",2016,"Total Property Crime","Rate (per 100,000)","Crime Index",680.9
"Suffield","0900374540",2016,"Aggravated Assault","Number","Crime Index",6
"Suffield","0900374540",2016,"Aggravated Assault","Rate (per 100,000)","Crime Index",42.1
"Suffield","0900374540",2016,"Murder","Number","Crime Index",0
"Suffield","0900374540",2016,"Murder","Rate (per 100,000)","Crime Index",0
"Suffield","0900374540",2016,"Rape","Number","Crime Index",2
